Timestamp,CpuPerc.user,CpuPerc.sys,MemoryInfo.free,MemoryInfo.used,fileSystemUsage.usePercent,receivedBytes,transmittedBytesPerSecond,transmittedBytes,receivedBytesPerSecond,NumAbortedTxDueToReadLock,ReadWriteRatio,AvgCommitAsync,AvgGetsPerWrTransaction,AvgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,ReadOnlyTxTotalCpuTime,FailedCommits,SuccessfulCommits,NumAbortedTxDueToValidation,AvgNumNodesPrepare,AvgTOGMUPrepareNoWaitRtt,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,AvgSuccessfulTxCommit,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgFailedTxCommit,AvgTxArrivalRate,AverageWriteTime,AvgLocalLockHoldTime,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,CommitQueueSize,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumEarlyAborts,LocalCommits,Throughput,ReplicationDegree,AvgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,LocalReadOnlyTxCommitServiceTime,NumLocalTxWaitingTimeInGMUQueueDuePendingTx,AvgCommitCommandSize,AvgLocalTxWaitingTimeInGMUQueueDuePendingTx,LocalPrepares,LocalReadOnlyTxPrepareResponseTime,HitRatio,PercentageWriteTransactions,AvgNumNodesRollback,AvgNumOfLockLocalTx,NumRemoteRemoteLockContentions,AbortRate,NumAbortedTxDueDeadlock,AvgNumNodesRemoteGet,SuccessRatioFloatingPoint,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,AvgRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgNumPutsBySuccessfulLocalTx,NumWaitedLocalCommits,ConcurrencyLevel,LocalUpdateTxPrepareServiceTime,TOGMUPrepareRttMinusAvgValidationTime,AvgNumOfLockSuccessLocalTx,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareCommandSize,NumberOfGets,AvgAbortedWriteTxDuration,NumTOGMUSuccessfulPrepareNoWait,LocalContentionProbability,Hits,RemoveHits,AvgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,AvgLocalLocalAbortLockHoldTime,AverageReplicationTime,RemoteUpdateTxPrepareServiceTime,NumberOfCommits,LocalUpdateTxPrepareResponseTime,AvgNTCBTime,AvgNumSyncSentCommitMsgs,NumberOfLocalCommits,NumberOfLocksHeld,AvgClusteredGetCommandSize,LocalReadOnlyTxCommitResponseTime,NumRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,AvgPutsPerWrTransaction,TOMaxSuccessfulValidationWaitingTime,LocalReadOnlyTxLocalServiceTime,AvgTCBTime,TOGMUAvgSuccessfulValidationServiceTime,AvgCommitRtt,AvgLockHoldTime,RemoteGetServiceTime,TONumValidationWaited,GMUClusteredGetCommandResponseTime,NumLocalRemoteLockContentions,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,AvgRemoteTxCompleteNotifyTime,SwitchCoolDownTime,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,AvgNumOfLockRemoteTx,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,ExecutorQueueSize,NumOwnedRdItemsInLocalPrepare,ElapsedTime,TerminationCost,RemotelyDeadXact,CoolDownTime,LocalReadOnlyTxPrepareServiceTime,RemoveMisses,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,NumLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationFailures,RemoteUpdateTxRollbackServiceTime,TimeSinceReset,NumberOfRemoteGets,NumRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,AvgRemoteGetsPerROTransaction,AvgRollbackRtt,Rollbacks,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,NumberOfPuts,Evictions,NumWaitedRemoteGets,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,NumLocalPrepareAborts,AvgClusteredGetCommandReplySize,AvgGmuClusteredGetCommandRttNoWait,AvgWriteTxDuration,TOAvgValidationConditionalWaitTime,NumNodes,MaxNumberOfKeysToRequest,LocalUpdateTxTotalCpuTime,GMUClusteredGetCommandWaitingTime,NumLocalTxWaitingTimeInGMUQueueDueToSlowCommits,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,TOGMUPrepareRttMinusMaxValidationTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,TOGMUAvgSuccessfulValidationResponseTime,NumberOfLocksAvailable,NumAbortedTxDueToWriteLock,Misses,AvgLockWaitingTime,CurrentRoundId,Stores,AvgResponseTime,AvgRemotePutsPerWrTransaction,LocalActiveTransactions,TOPrepareWaitTime,ReplicationCount,AvgNumNodesCommit,NumRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgRollbackCommandSize,TOGMUPrepareWaitProbability,AvgReadOnlyTxDuration,Commits,NumberOfEntries,LocalRollbacks,CurrentEpoch,NumWaitedRemoteCommits,Prepares,AvgPrepareAsync,AverageReadTime,AvgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,geograph.averageSyncTasksExecutedPerSecond,geograph.timeElapsedSinceLastReset,geograph.averageSyncServiceTime,geograph.numberOfExecutedSynTasks,geograph.averageSyncTotalTime,geograph.keepAliveTime,geograph.numberOfRunningThreads,geograph.messaging(geograph).syncRequest,geograph.maxQueueSizeNotificationThreshold,geograph.maxThreads,geograph.queueSize,geograph.minQueueSizeNotificationThreshold,geograph.averageAsyncServiceTime,geograph.numberOfExecutedAsyncTasks,geograph.averageAsyncTotalTime,geograph.averageAsyncTasksExecutedPerSecond,geograph.messaging(geograph).asyncRequest,geograph.coreThreads,geograph.messaging(geograph).averageServiceTime,geograph.arrivalRate,CurrentProtocolAsInt
1378567906661,0.47487741974177383,0.06815366983023038,1.54689900544E11,2.5532399616E10,0.026428571428571423,4.02503922E8,1.3283503E7,3.9850524E8,1.3416792E7,0.0,8.651682259337937,0.0,27.0,0.0,0.0,8.0,5183.6,8.0,5.0,30376.2,0.0,0.0,94.4,126.8,47.83220202322268,3584.2,579.4,40.51382392272727,786.8,0.0,0.0,15.253281603232907,0.0,13.8,11351.8,0.8916077379806824,0.0,3807.4,0.0,0.4,25968.0,860.8666666666666,5.0,0.0,0.0,0.0,139.0,0.0,25996.0,0.0,0.9603000791044403,0.8917587855581118,5.0,0.0,0.0,0.0016289625710481884,0.0,0.0,0.999114439606948,9752.8,0.0,0.0,3.2043877317065723,4507.6,32.0,0.0,30384.0,0.0,22705.8,0.0,3017.8,637611.0,48101.2,4591.4,0.0,616121.0,0.0,0.0,0.0,14.6,0.0,117844.0,30820.4,14006.0,4.0,25789.0,0.0,0.0,0.0,0.0,3.2044186996304007,0.0,0.0,1120.8,0.0,22508.2,0.0,0.0,34.8,0.0,0.0,63433.2,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.4,15.614651293031557,958.4,20627.8,0.0,30000.0,0.0,0.0,0.0,30377.6,4602.8,0.0,0.0,0.0,0.0,0.0,3.2038776710055443,41.0,0.0,30.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,840.2,73740.0,0.0,0.0,0.0,0.0,-1.0,3.207050650779736,160.0,13427.6,0.0,8.0,0.0,0.0,63428.4,16782.6,5.0,0.0,0.0,0.0,0.0,7.0,2309.8,30376.2,0.0,0.0,8.4,0.0,2409.2,0.0,0.0,25473.0,0.0,0.0,74141.0,57032.8,0.0,55.0,0.0,46301.0,5.0,0.0,77.0,0.0,3807.2,23693.4,85705.0,42.0,0.0,17739.4,141857.0,0.0,0.0,0.0,168.07312654290843,30.0,62727.671865411954,5043.6,93354.40656497072,60000.0,9.0,0.0,1000.0,12.0,2.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.97307969438222,2
1378567941742,0.44699364517188905,0.06878840566569236,1.54355511296E11,2.5866788864E10,0.026428571428571423,3.99671492E8,1.330212E7,3.99063739E8,1.3322377E7,0.0,8.655819311750484,0.0,27.0,0.0,0.0,8.8,5108.6,9.0,5.0,30814.2,0.0,0.0,98.0,135.6,47.87245156864627,3742.6,450.6,56.7128740502886,776.1733333333334,0.0,0.0,15.246613720302099,0.0,6.8,11346.0,0.8909900340441043,0.0,3903.8,0.0,1.2,25572.0,849.9000000000001,5.0,0.0,0.0,0.0,139.0,0.0,25616.0,0.0,0.9602658352678205,0.8915349682189555,5.0,0.0,0.0,0.0019666268951356925,0.0,0.0,0.9990342668647155,10080.2,0.0,0.0,3.201479534820733,4438.8,32.0,0.0,30806.2,0.0,22591.2,0.0,3020.0,628775.0,58421.6,4533.8,0.0,607813.0,0.0,0.0,0.0,14.8,0.0,116290.0,31225.2,14347.0,4.0,25417.0,0.0,0.0,0.0,0.0,3.201399073817361,0.0,0.0,1136.4,0.0,22361.2,0.0,0.0,40.0,0.0,0.0,63992.4,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.4,15.613902679490664,989.4,20714.2,0.0,30000.0,0.0,0.0,0.0,30808.2,4536.8,0.0,0.0,0.0,0.0,0.0,3.2016097158620482,44.0,0.0,30.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,656.8,72642.0,0.0,0.0,0.0,0.0,-1.0,3.2016346487052254,161.4,13431.2,0.0,9.0,0.0,0.0,64004.6,19332.0,5.0,0.0,0.0,0.0,0.0,5.4,2483.4,30811.2,0.0,0.0,10.0,0.0,2580.8,0.0,0.0,25150.0,0.0,0.0,73149.0,57595.4,0.0,29.0,0.0,45602.0,5.0,0.0,77.0,0.0,3870.8,23380.2,85937.0,50.0,0.0,17538.8,139907.0,0.0,0.0,0.0,165.29321752840363,30.0,60801.258442074,4960.6,89361.58914963271,60000.0,7.8,0.0,1000.0,12.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165.12653342245912,2
1378567996846,0.24505465873295784,0.03730876180851612,1.5416170496E11,2.60605952E10,0.026428571428571423,3.8155229E8,1.2651839E7,3.79555313E8,1.2718406E7,0.0,9.491734757322027,0.0,52.0,0.0,0.0,493.0,1790.6,497.2,5.0,64807.4,0.0,0.0,119.0,65.6,95.28006043245662,50949.0,432.8,128.75018304931797,358.62666666666667,0.0,0.0,22.763063234888385,0.0,31.4,18748.8,0.8950866717567706,0.0,52055.0,0.0,32.4,9004.0,299.73333333333335,5.0,0.0,0.0,0.0,139.0,0.0,11476.0,0.0,0.9379724530902831,0.918956046858004,5.0,0.0,0.0,0.22653085310529564,0.0,0.0,0.8828588537868965,11098.2,0.0,0.0,9.63097326333426,1570.6,32.0,0.0,71569.4,0.0,35953.6,0.0,6407.4,804319.0,136433.4,1358.0,0.0,840123.0,0.0,0.0,0.0,47.6,0.0,41295.0,72078.2,19294.4,4.0,8992.0,0.0,0.0,0.0,0.0,9.63097326333426,0.0,0.0,624.2,0.0,35670.6,0.0,0.0,2502.2,0.0,0.0,119291.4,401.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,23.8,54.90839599598085,1050.4,23384.0,0.0,30000.0,0.0,0.0,0.0,71569.4,2105.8,0.0,0.0,0.0,0.0,0.0,9.63097326333426,2465.0,0.0,30.0,0.0,0.0,0.0,0.0,12483.0,0.0,0.0,727.6,77921.0,0.0,0.0,0.0,0.0,-1.0,9.166173134003085,213.0,21086.6,0.0,497.2,0.0,0.0,119290.0,63704.8,5.0,0.0,0.0,0.0,0.0,446.0,1454.0,71569.4,0.0,0.0,529.6,0.0,1581.8,0.0,0.0,55792.0,0.0,0.0,94759.0,152073.2,0.0,58.0,0.0,18496.0,5.0,0.0,77.0,0.0,52053.4,8251.2,308840.0,2646.0,0.0,6263.6,64186.0,0.0,0.0,0.0,60.48300229015505,30.0,144717.93860762255,1815.0,502777.44614317396,60000.0,12.0,0.0,1000.0,12.0,19.8,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.782895173662645,2
1378568026921,0.20282149689467968,0.02686486620109959,1.54075041792E11,2.6147258368E10,0.026428571428571423,2.53595483E8,8425121.0,2.52753721E8,8453179.0,0.0,10.99145387623106,0.0,49.6,0.0,0.0,140.0,612.0,140.2,5.0,40355.2,0.0,0.0,148.4,106.6,108.88518552203418,75291.0,411.6,112.6980037618677,117.5,0.0,0.0,22.1308766138013,0.0,28.2,216062.0,0.8863729316012441,0.0,76484.0,0.0,11.0,3091.0,102.16666666666666,5.0,0.0,0.0,0.0,139.0,0.0,3812.0,0.0,0.9391444773108109,0.9089495146785384,5.0,0.0,0.0,0.20050976432986448,0.0,0.0,0.8956389266184337,12828.8,0.0,0.0,8.907920060591215,537.2,32.0,0.0,66194.2,0.0,247880.4,0.0,6097.2,284791.0,563135.4,467.6,0.0,297656.0,0.0,0.0,0.0,96.4,0.0,14047.0,66707.4,28608.0,4.0,3064.0,0.0,0.0,0.0,0.0,8.948172809286874,0.0,0.0,579.8,0.0,247771.0,0.0,0.0,731.2,0.0,0.0,326647.0,427.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,21.2,60.060104446475954,1080.8,32558.4,0.0,30000.0,0.0,0.0,0.0,66236.6,690.2,0.0,0.0,0.0,0.0,0.0,8.936901130593736,729.0,0.0,30.0,0.0,0.0,0.0,0.0,3636.0,0.0,0.0,708.2,24350.0,0.0,0.0,0.0,0.0,-1.0,8.510372380645046,212.2,226252.8,0.0,143.4,0.0,0.0,327631.8,391133.6,5.0,0.0,0.0,0.0,0.0,122.0,2436.2,66183.8,0.0,0.0,155.2,0.0,2590.4,0.0,4.0,19226.0,0.0,0.0,29388.0,441459.6,0.0,52.0,0.0,6243.0,5.0,0.0,77.0,0.0,76392.2,2829.4,351110.0,778.0,0.0,2144.4,21167.0,0.0,0.0,0.0,34.87408779050827,30.0,388657.78950934054,1047.2,825723.0340572394,60000.0,12.0,0.0,1000.0,12.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.947701283575974,2
1378568056994,0.2770369326229122,0.034944859167732226,1.53907638272E11,2.6314661888E10,0.026428571428571423,2.30046675E8,7721512.0,2.31645502E8,7668218.0,0.0,10.757300904120843,0.0,51.2,0.0,0.0,537.4,2152.4,534.0,5.0,49273.4,0.0,0.0,123.0,83.4,88.71263886081917,67689.0,395.4,121.27299877838004,419.1466666666667,0.0,0.0,22.469053804809892,0.0,17.6,61428.8,0.8972047602909953,0.0,69117.6,0.0,35.4,10785.0,357.4333333333334,5.0,0.0,0.0,0.0,139.0,0.0,13496.0,0.0,0.9411682534035728,0.9190396555849917,5.0,0.0,0.0,0.2106963431492887,0.0,0.0,0.8909186463231829,11905.6,0.0,0.0,8.974886270818192,1892.4,32.0,0.0,63871.0,0.0,85354.2,0.0,6146.4,1002646.0,179132.0,1641.0,0.0,1058695.0,0.0,0.0,0.0,49.0,0.0,49305.0,64588.0,20736.2,4.0,10677.0,0.0,0.0,0.0,0.0,8.998710617358462,0.0,0.0,553.0,0.0,84697.4,0.0,0.0,2755.0,0.0,0.0,162375.0,461.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.4,58.6608102715396,1111.4,22300.0,0.0,30000.0,0.0,0.0,0.0,63888.4,2450.2,0.0,0.0,0.0,0.0,0.0,8.9861171380068,2708.0,0.0,30.0,0.0,0.0,0.0,0.0,13716.0,0.0,0.0,688.6,86030.0,0.0,0.0,0.0,0.0,-1.0,8.585099133272884,220.0,64161.8,0.0,537.0,0.0,0.0,161619.2,129055.8,5.0,0.0,0.0,0.0,0.0,476.0,1947.2,63789.2,0.0,0.0,571.8,0.0,2091.2,0.0,0.8,66255.0,0.0,0.0,105202.0,200673.2,0.0,54.0,0.0,22143.0,5.0,0.0,77.0,0.0,68992.0,9933.8,498758.0,2879.0,0.0,7515.6,75564.0,0.0,0.0,0.0,55.32181943505251,30.0,267012.72226477886,1660.2,1430559.9283169943,60000.0,10.6,0.0,1000.0,12.0,47.8,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.14153885443052,2
1378568112092,0.34356434702762445,0.04323877960577744,1.53534160896E11,2.6688139264E10,0.026428571428571423,3.92119414E8,1.271661E7,3.81498474E8,1.3070641E7,0.0,11.385493760492148,0.0,52.6,0.0,0.0,490.2,2283.2,488.4,5.0,57862.6,0.0,0.0,118.6,82.6,83.70781783959487,68971.6,452.8,112.39514885730259,428.85999999999996,0.0,0.0,22.534894491971993,0.0,15.4,22711.6,0.9003553443398488,0.0,70564.6,0.0,38.6,11452.0,380.20000000000005,5.0,0.0,0.0,0.0,139.0,0.0,13918.0,0.0,0.9426807708782239,0.919188156143164,5.0,0.0,0.0,0.18735146802866037,0.0,0.0,0.9037612551040028,11805.4,0.0,0.0,8.824132754484703,2013.4,32.0,0.0,62484.0,0.0,38957.0,0.0,6091.2,1117553.0,118841.4,1813.2,0.0,1157729.0,0.0,0.0,0.0,39.4,0.0,51941.0,63111.2,16459.4,4.0,11415.0,0.0,0.0,0.0,0.0,8.83283554542692,0.0,0.0,529.8,0.0,38728.2,0.0,0.0,2308.6,0.0,0.0,114048.0,503.4,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.6,60.98810872265976,1160.4,22626.0,0.0,30000.0,0.0,0.0,0.0,62499.4,2538.2,0.0,0.0,0.0,0.0,0.0,8.807642760182,2465.0,0.0,30.0,0.0,0.0,0.0,0.0,12263.0,0.0,0.0,738.8,90584.0,0.0,0.0,0.0,0.0,-1.0,8.384504211763186,209.4,26388.4,0.0,490.8,0.0,0.0,114017.0,60906.6,5.0,0.0,0.0,0.0,0.0,405.0,1903.0,62619.8,0.0,0.0,527.4,0.0,2046.2,0.0,0.0,70526.0,0.0,0.0,108630.0,137271.2,0.0,57.0,0.0,23135.0,5.0,0.0,77.0,0.0,70465.2,10460.4,748451.0,2650.0,0.0,7935.6,77126.0,0.0,0.0,0.0,76.76275219271889,30.0,165052.6996703318,2303.6,639981.1466283553,60000.0,11.6,0.0,1000.0,12.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.1362548982244,2
1378568142165,0.354792608661247,0.04501700078461514,1.53267453952E11,2.6954846208E10,0.026428571428571423,4.0400083E8,1.3727758E7,4.11832927E8,1.3466689E7,0.0,11.706217459865403,0.0,53.4,0.0,0.0,552.2,2499.2,549.4,5.0,56099.2,0.0,0.0,111.8,83.2,80.87229172236269,71260.6,415.4,91.51315781169151,476.4533333333334,0.0,0.0,22.780794206826744,0.0,10.4,19414.6,0.8948292650346735,0.0,72797.8,0.0,42.6,12541.0,416.40000000000003,5.0,0.0,0.0,0.0,139.0,0.0,15297.0,0.0,0.9431455236699282,0.9151337235893138,5.0,0.0,0.0,0.19194769427827557,0.0,0.0,0.901314383775282,11838.2,0.0,0.0,9.016935310009709,2193.6,32.0,0.0,62186.6,0.0,34252.2,0.0,6209.2,1276031.0,100669.0,1934.6,0.0,1305617.0,0.0,0.0,0.0,37.4,0.0,57330.0,62767.0,17028.0,4.0,12482.0,0.0,0.0,0.0,0.0,9.022489417831467,0.0,0.0,505.8,0.0,33922.4,0.0,0.0,2846.4,0.0,0.0,109088.8,512.4,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.4,64.36188803879408,1191.0,22720.4,0.0,30000.0,0.0,0.0,0.0,62192.6,2774.6,0.0,0.0,0.0,0.0,0.0,9.005021623269746,2768.0,0.0,30.0,0.0,0.0,0.0,0.0,14267.0,0.0,0.0,678.8,100293.0,0.0,0.0,0.0,0.0,-1.0,8.407070489592193,232.6,19617.6,0.0,552.4,0.0,0.0,108770.2,60087.2,5.0,0.0,0.0,0.0,0.0,502.4,1959.8,62074.6,0.0,0.0,593.0,0.0,2093.6,0.0,0.0,78669.0,0.0,0.0,118613.0,129109.0,0.0,51.0,0.0,25230.0,5.0,0.0,77.0,0.0,72658.4,11518.2,913944.0,2984.0,0.0,8737.0,85609.0,0.0,0.0,0.0,79.31985315332591,30.0,142279.76051170315,2380.4,529151.4342333355,60000.0,11.2,0.0,1000.0,12.0,24.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.23317685911155,2
1378568177243,0.37655008289932784,0.0478169609014273,1.52968331264E11,2.7253968896E10,0.026428571428571423,4.69326784E8,1.5368714E7,4.61061601E8,1.564422E7,0.0,11.712272785004746,0.0,52.6,0.0,0.0,516.8,2231.8,514.8,5.0,52690.4,0.0,0.0,90.4,83.8,87.71982148090163,73103.4,387.2,118.76436123696244,429.45333333333326,0.0,0.0,22.986834494340975,0.0,12.8,18552.8,0.901893986171477,0.0,74441.6,0.0,39.4,11185.0,370.70000000000005,5.0,0.0,0.0,0.0,139.0,0.0,13784.0,0.0,0.9446116864846911,0.9215986175700115,5.0,0.0,0.0,0.19916819595037277,0.0,0.0,0.8980461159860793,11892.8,0.0,0.0,8.683640984399329,1970.4,32.0,0.0,61946.4,0.0,35528.4,0.0,6070.4,1105224.0,123055.4,1744.4,0.0,1152152.0,0.0,0.0,0.0,40.6,0.0,51888.0,62552.8,21217.0,4.0,11124.0,0.0,0.0,0.0,0.0,8.67144330084194,0.0,0.0,521.2,0.0,35197.4,0.0,0.0,2454.4,0.0,0.0,110173.8,526.4,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,62.019433070714015,1221.8,25017.0,0.0,30000.0,0.0,0.0,0.0,61970.4,2520.8,0.0,0.0,0.0,0.0,0.0,8.67918259270754,2597.0,0.0,30.0,0.0,0.0,0.0,0.0,12814.0,0.0,0.0,644.2,86995.0,0.0,0.0,0.0,0.0,-1.0,8.75099471641121,223.6,21131.8,0.0,517.0,0.0,0.0,109911.4,62836.4,5.0,0.0,0.0,0.0,0.0,418.6,2016.4,61920.8,0.0,0.0,555.0,0.0,2153.6,0.0,0.0,67504.0,0.0,0.0,103774.0,137058.6,0.0,53.0,0.0,22802.0,5.0,0.0,77.0,0.0,74456.6,10427.6,1069936.0,2792.0,0.0,7925.2,77471.0,0.0,0.0,0.0,69.5990995577053,30.0,160784.9368363519,2089.0,602844.5255417548,60000.0,10.6,0.0,1000.0,12.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.41247745609807,2
1378568207318,0.30231912499301256,0.03772606036284657,1.5278761984E11,2.743468032E10,0.026428571428571423,3.52494301E8,1.1745897E7,3.5237708E8,1.1749805E7,0.0,12.120577017294213,0.0,53.6,0.0,0.0,417.0,2038.0,420.2,5.0,79100.8,0.0,0.0,94.8,76.4,105.09439373875163,68906.0,376.4,126.82924741468219,381.4133333333333,0.0,0.0,22.69512098992308,0.0,16.6,18185.6,0.89395488068422,0.0,70148.4,0.0,34.6,10218.0,340.3,5.0,0.0,0.0,0.0,139.0,0.0,12318.0,0.0,0.9450447531328505,0.9133352939527866,5.0,0.0,0.0,0.1823912631945262,0.0,0.0,0.9063274928028406,11317.4,0.0,0.0,8.857242638500278,1793.6,32.0,0.0,83313.0,0.0,34402.6,0.0,6139.8,1077156.0,129681.6,1607.4,0.0,1092801.0,0.0,0.0,0.0,49.6,0.0,46196.0,83908.6,27820.2,4.0,10201.0,0.0,0.0,0.0,0.0,8.835303184082683,0.0,0.0,649.6,0.0,34121.8,0.0,0.0,2122.4,0.0,0.0,129845.0,539.6,0.0,60.0,0.0,0.0,0.0,0.0,0.0,8.8,67.03994724188098,1252.2,22066.0,0.0,30000.0,0.0,0.0,0.0,83287.6,2240.8,0.0,0.0,0.0,0.0,0.0,8.8490829877121,2098.0,0.0,30.0,0.0,0.0,0.0,0.0,10952.0,0.0,0.0,618.2,81103.0,0.0,0.0,0.0,0.0,-1.0,8.425218055760709,213.0,19443.2,0.0,420.8,0.0,0.0,129621.6,72255.6,5.0,0.0,0.0,0.0,0.0,354.6,1761.6,83371.0,0.0,0.0,455.0,0.0,1896.4,0.0,0.0,63574.0,0.0,0.0,95403.0,152396.8,0.0,45.0,0.0,20294.0,5.0,0.0,77.0,0.0,70351.8,9268.8,1202939.0,2266.0,0.0,7012.6,68346.0,0.0,0.0,0.0,64.98996321336878,30.0,154775.0631798029,1950.4,563975.9554662063,60000.0,11.2,0.0,1000.0,12.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.13653800441462,2
1378568237388,0.30878615353460587,0.04021667216654947,1.52607576064E11,2.7614724096E10,0.026428571428571423,3.52983142E8,1.1645853E7,3.49375697E8,1.1766102E7,0.0,12.046124198015487,0.0,57.0,0.0,0.0,479.8,2240.0,479.8,5.0,60319.6,0.0,0.0,89.2,76.4,95.20205089947578,70141.4,386.0,114.10478149809505,420.95333333333326,0.0,0.0,23.15228836950852,0.0,12.4,17648.0,0.8902086874139183,0.0,71678.6,0.0,34.8,11233.0,370.8666666666667,5.0,0.0,0.0,0.0,139.0,0.0,13638.0,0.0,0.9444396015380558,0.9107443944340353,5.0,0.0,0.0,0.1878720826293776,0.0,0.0,0.90328966841265,11789.0,0.0,0.0,9.515245013143252,1940.0,32.0,0.0,64498.8,0.0,35141.2,0.0,6469.6,1236580.0,112486.0,1732.2,0.0,1278580.0,0.0,0.0,0.0,43.0,0.0,50932.0,65037.2,15208.8,4.0,11109.0,0.0,0.0,0.0,0.0,9.549716247170442,0.0,0.0,482.8,0.0,34821.8,0.0,0.0,2337.4,0.0,0.0,112115.0,546.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,70.35701667271213,1283.0,22237.2,0.0,30000.0,0.0,0.0,0.0,64560.0,2457.6,0.0,0.0,0.0,0.0,0.0,9.542806440562035,2411.0,0.0,30.0,0.0,0.0,0.0,0.0,12266.0,0.0,0.0,637.0,95031.0,0.0,0.0,0.0,0.0,-1.0,8.670721346266195,223.2,21324.6,0.0,481.4,0.0,0.0,117578.8,53573.8,5.0,0.0,0.0,0.0,0.0,434.0,1809.6,66484.0,0.0,0.0,515.8,0.0,1948.0,0.0,0.0,75256.0,0.0,0.0,112798.0,133911.6,0.0,57.0,0.0,22540.0,5.0,0.0,77.0,0.0,71651.8,10286.0,1363211.0,2587.0,0.0,7742.8,75938.0,0.0,0.0,0.0,73.6260435409235,30.0,150010.44790529402,2209.6,513052.0094574423,60000.0,10.6,0.0,1000.0,12.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.75264437794469,2
